nome_coluna;chave;valor
cboa_ocup_2022;223126;Medico Fisiatra (Desativado em 04/2011)
cboa_ocup_2022;223127;Medico Foniatra (Desativado em 04/2011)
cboa_ocup_2022;223128;Medico Gastroenterologista
cboa_ocup_2022;223129;Medico Generalista (Desativado em 04/2011)
cboa_ocup_2022;223130;Medico Geneticista (Desativado em 04/2011)
cboa_ocup_2022;223131;Medico Geriatra (Desativado em 04/2011)
cboa_ocup_2022;223132;Medico Ginecologista e Obstetra (Desativado em 04/2011)
cboa_ocup_2022;223133;Medico Hematologista (Desativado em 04/2011)
cboa_ocup_2022;223134;Medico Hemoterapeuta (Desativado em 04/2011)
cboa_ocup_2022;223135;Medico Homeopata (Desativado em 04/2011)
cboa_ocup_2022;223136;Medico Infectologista (Desativado em 04/2011)
cboa_ocup_2022;223137;Medico Legista (Desativado em 04/2011)
cboa_ocup_2022;223138;Medico Mastologista (Desativado em 04/2011)
cboa_ocup_2022;223139;Medico Nefrologista (Desativado em 04/2011)
cboa_ocup_2022;223140;Medico Neurocirurgiao (Desativado em 04/2011)
cboa_ocup_2022;223141;Medico Neurofisiologista (Desativado em 04/2011)
cboa_ocup_2022;223142;Medico Neurologista (Desativado em 04/2011)
cboa_ocup_2022;223143;Medico Nutrologista (Desativado em 04/2011)
cboa_ocup_2022;223144;Medico Oftalmologista (Desativado em 04/2011)
cboa_ocup_2022;223145;Medico Oncologista (Desativado em 04/2011)
cboa_ocup_2022;223146;Medico Ortopedista e Traumatologista (Desativado em 04/2011)
cboa_ocup_2022;223147;Medico Otorrinolaringologista (Desativado em 04/2011)
cboa_ocup_2022;223148;Medico Patologista Clinico (Desativado em 04/2011)
cboa_ocup_2022;223149;Medico Pediatra (Desativado em 04/2011)
cboa_ocup_2022;223150;Medico Perito (Desativado em 04/2011)
cboa_ocup_2022;223151;Medico Pneumologista (Desativado em 04/2011)
cboa_ocup_2022;223152;Medico Proctologista (Desativado em 04/2011)
cboa_ocup_2022;223153;Medico Psiquiatra (Desativado em 04/2011)
cboa_ocup_2022;223154;Medico Radioterapeuta (Desativado em 04/2011)
cboa_ocup_2022;223155;Medico Reumatologista (Desativado em 04/2011)
cboa_ocup_2022;223156;Medico Sanitarista (Desativado em 04/2011)
cboa_ocup_2022;223157;Medico Urologista (Desativado em 04/2011)
cboa_ocup_2022;223162;Médico da Estratégia de Saúde da Família (Desativado em 04/2011)
cboa_ocup_2022;223204;Cirurgiao Dentista - Auditor
cboa_ocup_2022;223208;Cirurgiao Dentista - Clinico Geral
cboa_ocup_2022;223212;Cirurgiao Dentista - Endodontista
cboa_ocup_2022;223216;Cirurgiao Dentista - Epidemiologista
cboa_ocup_2022;223220;Cirurgiao Dentista - Estomatologista
cboa_ocup_2022;223224;Cirurgiao Dentista - Implantodontista
cboa_ocup_2022;223228;Cirurgiao Dentista - Odontogeriatra
cboa_ocup_2022;223232;Cirurgiao Dentista - Odontologista Legal
cboa_ocup_2022;223236;Cirurgiao Dentista - Odontopediatra
cboa_ocup_2022;223240;Cirurgiao Dentista - Ortopedista e Ortodontista
cboa_ocup_2022;223244;Cirurgiao Dentista - Patologista Bucal
cboa_ocup_2022;223248;Cirurgiao Dentista - Periodontista
cboa_ocup_2022;223252;Cirurgiao Dentista - Protesiologo Bucomaxilofacial
cboa_ocup_2022;223256;Cirurgiao Dentista - Protesista
cboa_ocup_2022;223260;Cirurgiao Dentista - Radiologista
cboa_ocup_2022;223264;Cirurgiao Dentista - Reabilitador Oral
cboa_ocup_2022;223268;Cirurgiao Dentista - Traumatologista Bucomaxilofacial
cboa_ocup_2022;223272;Cirurgiao Dentista de Saude Coletiva
cboa_ocup_2022;223276;Cirurgião Dentista - Odontologia do Trabalho
cboa_ocup_2022;223280;Cirurgião Dentista - Dentística
cboa_ocup_2022;223284;Cirurgião Dentista - Disfunção Temporomandibular e Dor Orofacial
cboa_ocup_2022;223288;Cirurgião Dentista - Odontologia para Pacientes com Necessidades Especiais
cboa_ocup_2022;223293;Cirurgião-Dentista da Estratégia de Saúde da Família
cboa_ocup_2022;223305;Medico Veterinario
cboa_ocup_2022;223310;Zootecnista
cboa_ocup_2022;223405;Farmaceutico
cboa_ocup_2022;223410;Farmaceutico Bioquimico
cboa_ocup_2022;223415;Farmaceutico Analista Clinico
cboa_ocup_2022;223420;Farmaceutico de Alimentos
cboa_ocup_2022;223425;Farmaceutico Praticas Integrativas e Complementares
cboa_ocup_2022;223430;Farmaceutico em Saude Publica
cboa_ocup_2022;223435;Farmaceutico Industrial
cboa_ocup_2022;223440;Farmaceutico Toxicologista
cboa_ocup_2022;223445;Farmaceutico Hospitalar e Clinico
cboa_ocup_2022;223505;Enfermeiro
cboa_ocup_2022;223510;Enfermeiro Auditor
cboa_ocup_2022;223515;Enfermeiro de Bordo
cboa_ocup_2022;223520;Enfermeiro de Centro Cirurgico
cboa_ocup_2022;223525;Enfermeiro de Terapia Intensiva
cboa_ocup_2022;223530;Enfermeiro do Trabalho
cboa_ocup_2022;223535;Enfermeiro Nefrologista
cboa_ocup_2022;223540;Enfermeiro Neonatologista
cboa_ocup_2022;223545;Enfermeiro Obstetrico
cboa_ocup_2022;223550;Enfermeiro Psiquiatrico
cboa_ocup_2022;223555;Enfermeiro Puericultor e Pediatrico
cboa_ocup_2022;223560;Enfermeiro Sanitarista
cboa_ocup_2022;223565;Enfermeiro da Estratégia de Saúde da Família
cboa_ocup_2022;223570;Perfusionista
cboa_ocup_2022;223605;Fisioterapeuta Geral
cboa_ocup_2022;223610;Fonoaudiologo (Desativado em 23/08/2004)
cboa_ocup_2022;223615;Ortoptista (Desativado em 01/2009)
cboa_ocup_2022;223620;Terapeuta Ocupacional (Desativado em 01/2009)
cboa_ocup_2022;223625;Fisioterapeuta Respiratória
cboa_ocup_2022;223630;Fisioterapeuta Neurofuncional
cboa_ocup_2022;223635;Fisioterapeuta Traumato-Ortopédica Funcional
cboa_ocup_2022;223640;Fisioterapeuta Osteopata
cboa_ocup_2022;223645;Fisioterapeuta Quiropraxista
cboa_ocup_2022;223650;Fisioterapeuta Acupunturista
cboa_ocup_2022;223655;Fisioterapeuta Esportivo
cboa_ocup_2022;223660;Fisioterapeuta  do Trabalho
cboa_ocup_2022;223705;Dietista
cboa_ocup_2022;223710;Nutricionista
cboa_ocup_2022;223810;Fonoaudiologo
cboa_ocup_2022;223815;Fonoaudiologo Educacional
cboa_ocup_2022;223820;Fonoaudiologo em Audiologia
cboa_ocup_2022;223825;Fonoaudiologo em Disfagia
cboa_ocup_2022;223830;Fonoaudiologo em Linguagem
cboa_ocup_2022;223835;Fonoaudiologo em Motricidade Orofacial
cboa_ocup_2022;223840;Fonoaudiologo em Saude Coletiva
cboa_ocup_2022;223845;Fonoaudiologo em Voz
cboa_ocup_2022;223905;Terapeuta Ocupacional
cboa_ocup_2022;223910;Ortoptista
cboa_ocup_2022;223915;Musicoterapeuta (A)
cboa_ocup_2022;224105;Avaliador Fisico
cboa_ocup_2022;224110;Ludomotricista
cboa_ocup_2022;224115;Preparador de Atleta
cboa_ocup_2022;224120;Preparador Fisico
cboa_ocup_2022;224125;Tecnico de Desporto Individual e Coletivo (Exceto Futebol)
cboa_ocup_2022;224130;Tecnico de Laboratorio e Fiscalizacao Desportiva
cboa_ocup_2022;224135;Treinador Profissional de Futebol
cboa_ocup_2022;225103;Médico Infectologista
cboa_ocup_2022;225105;Médico Acupunturista
cboa_ocup_2022;225106;Médico Legista
cboa_ocup_2022;225109;Médico Nefrologista
cboa_ocup_2022;225110;Médico Alergista e Imunologista
cboa_ocup_2022;225112;Médico Neurologista
cboa_ocup_2022;225115;Médico Angiologista
cboa_ocup_2022;225118;Médico Nutrologista
cboa_ocup_2022;225120;Médico Cardiologista
cboa_ocup_2022;225121;Médico Oncologista Clínico
cboa_ocup_2022;225122;Médico Cancerologista Pediátrico
cboa_ocup_2022;225124;Médico Pediatra
cboa_ocup_2022;225125;Médico Clínico
cboa_ocup_2022;225127;Médico Pneumologista
cboa_ocup_2022;225130;Médico de Família e Comunidade
cboa_ocup_2022;225133;Médico Psiquiatra
cboa_ocup_2022;225135;Médico Dermatologista
cboa_ocup_2022;225136;Médico Reumatologista
cboa_ocup_2022;225139;Médico Sanitarista
cboa_ocup_2022;225140;Médico do Trabalho
cboa_ocup_2022;225142;Médico da Estratégia de Saúde da Família
cboa_ocup_2022;225145;Médico em Medicina de Tráfego
cboa_ocup_2022;225148;Médico Anatomopatologista
cboa_ocup_2022;225150;Médico em Medicina Intensiva
cboa_ocup_2022;225151;Médico Anestesiologista
cboa_ocup_2022;225154;Médico Antroposofico
cboa_ocup_2022;225155;Médico Endocrinologista e Metabologista
cboa_ocup_2022;225160;Médico Fisiatra
cboa_ocup_2022;225165;Médico Gastroenterologista
cboa_ocup_2022;225170;Médico Generalista
cboa_ocup_2022;225175;Médico Geneticista
cboa_ocup_2022;225180;Médico Geriatra
cboa_ocup_2022;225185;Médico Hematologista
cboa_ocup_2022;225195;Médico Homeopata
cboa_ocup_2022;225203;Médico em Cirurgia Vascular
cboa_ocup_2022;225210;Médico Cirurgião Cardiovascular
cboa_ocup_2022;225215;Médico Cirurgião de Cabeça e Pescoço
cboa_ocup_2022;225220;Médico Cirurgião do Aparelho Digestivo
cboa_ocup_2022;225225;Médico Cirurgião Geral
cboa_ocup_2022;225230;Médico Cirurgião Pediátrico
cboa_ocup_2022;225235;Médico Cirurgião Plástico
cboa_ocup_2022;225240;Médico Cirurgião Torácico
cboa_ocup_2022;225250;Médico Ginecologista e Obstetra
cboa_ocup_2022;225255;Médico Mastologista
cboa_ocup_2022;225260;Médico Neurocirurgião
cboa_ocup_2022;225265;Médico Oftalmologista
cboa_ocup_2022;225270;Médico Ortopedista e Traumatologista
cboa_ocup_2022;225275;Médico Otorrinolaringologista
cboa_ocup_2022;225280;Médico Coloproctologista
cboa_ocup_2022;225285;Médico Urologista
cboa_ocup_2022;225290;Médico Cancerologista Cirurgíco
cboa_ocup_2022;225295;Médico Cirurgião da Mão
cboa_ocup_2022;225305;Médico Citopatologista
cboa_ocup_2022;225310;Médico em Endoscopia
cboa_ocup_2022;225315;Médico em Medicina Nuclear
cboa_ocup_2022;225320;Médico em Radiologia e Diagnóstico por Imagem
cboa_ocup_2022;225325;Médico Patologista
cboa_ocup_2022;225330;Médico Radioterapeuta
cboa_ocup_2022;225335;Médico Patologista Clínico / Medicina Laboratorial
cboa_ocup_2022;225340;Médico Hemoterapeuta
cboa_ocup_2022;225345;Médico Hiperbarista
cboa_ocup_2022;225350;Médico Neurofisiologista Clínico
cboa_ocup_2022;226105;Quiropraxista
cboa_ocup_2022;226110;Osteopata
cboa_ocup_2022;226305;Musicoterapeuta
cboa_ocup_2022;226310;Arteterapeuta
cboa_ocup_2022;226315;Equoterapeuta
cboa_ocup_2022;226320;Naturólogo
cboa_ocup_2022;231105;Professor de Nivel Superior na Educacao Infantil (Quatro a Seis Anos)
cboa_ocup_2022;231110;Professor de Nivel Superior na Educacao Infantil (Zero a Tres Anos)
cboa_ocup_2022;231205;Professor da  Educacao de Jovens e Adultos do Ensino Fundamental (Primeira a Quarta Serie)
cboa_ocup_2022;231210;Professor de Nivel Superior do Ensino Fundamental (Primeira a Quarta Serie)
cboa_ocup_2022;231305;Professor de Ciencias Exatas e Naturais do Ensino Fundamental
cboa_ocup_2022;231310;Professor de Educacao Artistica do Ensino Fundamental
cboa_ocup_2022;231315;Professor de Educacao Fisica do Ensino Fundamental
cboa_ocup_2022;231320;Professor de Geografia do Ensino Fundamental
cboa_ocup_2022;231325;Professor de Historia do Ensino Fundamental
cboa_ocup_2022;231330;Professor de Lingua Estrangeira Moderna do Ensino Fundamental
cboa_ocup_2022;231335;Professor de Lingua Portuguesa do Ensino Fundamental
cboa_ocup_2022;231340;Professor de Matematica do Ensino Fundamental
cboa_ocup_2022;232105;Professor de Artes no Ensino Medio
cboa_ocup_2022;232110;Professor de Biologia no Ensino Medio
cboa_ocup_2022;232115;Professor de Disciplinas Pedagogicas no Ensino Medio
cboa_ocup_2022;232120;Professor de Educacao Fisica no Ensino Medio
cboa_ocup_2022;232125;Professor de Filosofia no Ensino Medio
cboa_ocup_2022;232130;Professor de Fisica no Ensino Medio
cboa_ocup_2022;232135;Professor de Geografia no Ensino Medio
cboa_ocup_2022;232140;Professor de Historia no Ensino Medio
cboa_ocup_2022;232145;Professor de Lingua e Literatura Brasileira no Ensino Medio
cboa_ocup_2022;232150;Professor de Lingua Estrangeira Moderna no Ensino Medio
cboa_ocup_2022;232155;Professor de Matematica no Ensino Medio
cboa_ocup_2022;232160;Professor de Psicologia no Ensino Medio
cboa_ocup_2022;232165;Professor de Quimica no Ensino Medio
cboa_ocup_2022;232170;Professor de Sociologia no Ensino Medio
cboa_ocup_2022;233105;Professor da Area de Meio Ambiente
cboa_ocup_2022;233110;Professor de Desenho Tecnico
cboa_ocup_2022;233115;Professor de Tecnicas Agricolas
cboa_ocup_2022;233120;Professor de Tecnicas Comerciais e Secretariais
cboa_ocup_2022;233125;Professor de Tecnicas de Enfermagem
cboa_ocup_2022;233130;Professor de Tecnicas Industriais
cboa_ocup_2022;233135;Professor de Tecnologia e Calculo Tecnico
cboa_ocup_2022;233205;Instrutor de Aprendizagem e Treinamento Agropecuario
cboa_ocup_2022;233210;Instrutor de Aprendizagem e Treinamento Industrial
cboa_ocup_2022;233215;Professor de Aprendizagem e Treinamento Comercial
cboa_ocup_2022;233220;Professor Instrutor de Ensino e Aprendizagem Agroflorestal
cboa_ocup_2022;233225;Professor Instrutor de Ensino e Aprendizagem em Servicos
cboa_ocup_2022;234105;Professor de Matematica Aplicada (No Ensino Superior)
cboa_ocup_2022;234110;Professor de Matematica Pura (No Ensino Superior)
cboa_ocup_2022;234115;Professor de Estatistica (No Ensino Superior)
cboa_ocup_2022;234120;Professor de Computacao (No Ensino Superior)
cboa_ocup_2022;234125;Professor de Pesquisa Operacional (No Ensino Superior)
cboa_ocup_2022;234205;Professor de Fisica (Ensino Superior)
cboa_ocup_2022;234210;Professor de Quimica (Ensino Superior)
cboa_ocup_2022;234215;Professor de Astronomia (Ensino Superior)
cboa_ocup_2022;234305;Professor de Arquitetura
cboa_ocup_2022;234310;Professor de Engenharia
cboa_ocup_2022;234315;Professor de Geofisica
cboa_ocup_2022;234320;Professor de Geologia
cboa_ocup_2022;234405;Professor de Ciencias Biologicas do Ensino Superior
cboa_ocup_2022;234410;Professor de Educacao Fisica no Ensino Superior
cboa_ocup_2022;234415;Professor de Enfermagem do Ensino Superior
cboa_ocup_2022;234420;Professor de Farmacia e Bioquimica
cboa_ocup_2022;234425;Professor de Fisioterapia
cboa_ocup_2022;234430;Professor de Fonoaudiologia
cboa_ocup_2022;234435;Professor de Medicina
cboa_ocup_2022;234440;Professor de Medicina Veterinaria
cboa_ocup_2022;234445;Professor de Nutricao
cboa_ocup_2022;234450;Professor de Odontologia
cboa_ocup_2022;234455;Professor de Terapia Ocupacional
cboa_ocup_2022;234460;Professor de Zootecnia do Ensino Superior
cboa_ocup_2022;234505;Professor de Ensino Superior na Area de Didatica
cboa_ocup_2022;234510;Professor de Ensino Superior na Area de Orientacao Educacional
cboa_ocup_2022;234515;Professor de Ensino Superior na Area de Pesquisa Educacional
cboa_ocup_2022;234520;Professor de Ensino Superior na Area de Pratica de Ensino
cboa_ocup_2022;234604;Professor de Lingua Alema
cboa_ocup_2022;234608;Professor de Lingua Italiana
cboa_ocup_2022;234612;Professor de Lingua Francesa
cboa_ocup_2022;234616;Professor de Lingua Inglesa
cboa_ocup_2022;234620;Professor de Lingua Espanhola
cboa_ocup_2022;234624;Professor de Lingua Portuguesa
cboa_ocup_2022;234628;Professor de Literatura Brasileira
cboa_ocup_2022;234632;Professor de Literatura Portuguesa
cboa_ocup_2022;234636;Professor de Literatura Alema
cboa_ocup_2022;234640;Professor de Literatura Comparada
cboa_ocup_2022;234644;Professor de Literatura Espanhola
cboa_ocup_2022;234648;Professor de Literatura Francesa
cboa_ocup_2022;234652;Professor de Literatura Inglesa
cboa_ocup_2022;234656;Professor de Literatura Italiana
cboa_ocup_2022;234660;Professor de Literatura de Linguas Estrangeiras Modernas
cboa_ocup_2022;234664;Professor de Outras Linguas e Literaturas
cboa_ocup_2022;234668;Professor de Linguas Estrangeiras Modernas
cboa_ocup_2022;234672;Professor de Linguistica e Linguistica Aplicada
cboa_ocup_2022;234676;Professor de Filologia e Critica Textual
cboa_ocup_2022;234680;Professor de Semiotica
cboa_ocup_2022;234684;Professor de Teoria da Literatura
cboa_ocup_2022;234705;Professor de Antropologia do Ensino Superior
cboa_ocup_2022;234710;Professor de Arquivologia do Ensino Superior
cboa_ocup_2022;234715;Professor de Biblioteconomia do Ensio Superior
cboa_ocup_2022;234720;Professor de Ciencia Politica do Ensino Superior
cboa_ocup_2022;234725;Professor de Comunicacao Social do Ensino Superior
cboa_ocup_2022;234730;Professor de Direito do Ensino Superior
cboa_ocup_2022;234735;Professor de Filosofia do Ensino Superior
cboa_ocup_2022;234740;Professor de Geografia do Ensino Superior
cboa_ocup_2022;234745;Professor de Historia do Ensino Superior
cboa_ocup_2022;234750;Professor de Jornalismo
cboa_ocup_2022;234755;Professor de Museologia do Ensino Superior
cboa_ocup_2022;234760;Professor de Psicologia do Ensino Superior
cboa_ocup_2022;234765;Professor de Servico Social do Ensino Superior
cboa_ocup_2022;234770;Professor de Sociologia do Ensino Superior
cboa_ocup_2022;234805;Professor de Economia
cboa_ocup_2022;234810;Professor de Administracao
cboa_ocup_2022;234815;Professor de Contabilidade
cboa_ocup_2022;234905;Professor de Artes do Espetaculo no Ensino Superior
cboa_ocup_2022;234910;Professor de Artes Visuais no Ensino Superior (Artes Plasticas e Multimidia)
cboa_ocup_2022;234915;Professor de Musica no Ensino Superior
cboa_ocup_2022;239205;Professor de Alunos com Deficiencia Auditiva e Surdos
cboa_ocup_2022;239210;Professor de Alunos com Deficiencia Fisica
cboa_ocup_2022;239215;Professor de Alunos com Deficiencia Mental
cboa_ocup_2022;239220;Professor de Alunos com Deficiencia Multipla
cboa_ocup_2022;239225;Professor de Alunos com Deficiencia Visual
cboa_ocup_2022;239405;Coordenador Pedagogico
cboa_ocup_2022;239410;Orientador Educacional
cboa_ocup_2022;239415;Pedagogo
cboa_ocup_2022;239420;Professor de Tecnicas e Recursos Audiovisuais
cboa_ocup_2022;239425;Psicopedagogo
cboa_ocup_2022;239430;Supervisor de Ensino
cboa_ocup_2022;239435;Designer Educacional
cboa_ocup_2022;241005;Advogado
cboa_ocup_2022;241010;Advogado de Empresa
cboa_ocup_2022;241015;Advogado (Direito Civil)
cboa_ocup_2022;241020;Advogado (Direito Publico)
cboa_ocup_2022;241025;Advogado (Direito Penal)
cboa_ocup_2022;241030;Advogado (Areas Especiais)
cboa_ocup_2022;241035;Advogado (Direito do Trabalho)
cboa_ocup_2022;241040;Consultor Juridico
cboa_ocup_2022;241205;Advogado da Uniao
cboa_ocup_2022;241210;Procurador Autarquico
cboa_ocup_2022;241215;Procurador da Fazenda Nacional
cboa_ocup_2022;241220;Procurador do Estado
cboa_ocup_2022;241225;Procurador do Municipio
cboa_ocup_2022;241230;Procurador Federal
cboa_ocup_2022;241235;Procurador Fundacional
cboa_ocup_2022;241305;Oficial de Registro de Contratos Maritimos
cboa_ocup_2022;241310;Oficial do Registro Civil de Pessoas Juridicas
cboa_ocup_2022;241315;Oficial do Registro Civil de Pessoas Naturais
cboa_ocup_2022;241320;Oficial do Registro de Distribuicoes
cboa_ocup_2022;241325;Oficial do Registro de Imoveis
cboa_ocup_2022;241330;Oficial do Registro de Titulos e Documentos
cboa_ocup_2022;241335;Tabeliao de Notas
cboa_ocup_2022;241340;Tabeliao de Protestos
cboa_ocup_2022;242205;Procurador da Republica
cboa_ocup_2022;242210;Procurador de Justica
cboa_ocup_2022;242215;Procurador de Justica Militar
cboa_ocup_2022;242220;Procurador do Trabalho
cboa_ocup_2022;242225;Procurador Regional da Republica
cboa_ocup_2022;242230;Procurador Regional do Trabalho
cboa_ocup_2022;242235;Promotor de Justica
cboa_ocup_2022;242240;Subprocurador de Justica Militar
cboa_ocup_2022;242245;Subprocurador-Geral da Republica
cboa_ocup_2022;242250;Subprocurador-Geral do Trabalho
cboa_ocup_2022;242305;Delegado de Policia
cboa_ocup_2022;242405;Defensor Publico
